fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
-0.09523809523809534,0.3599999999999999,-0.6060606060606062,-0.2857142857142859,0.0,0.35714285714285715,0.047619047619047616,0.07522123893805331,0.42105263157894784,0.0,-0.06249999999999979
-0.28571428571428603,-0.48,0.1515151515151515,0.28571428571428525,-0.23809523809523842,-0.35714285714285715,0.16666666666666666,-0.26548672566373205,0.5263157894736848,-0.44444444444444436,-0.49999999999999944
1.7142857142857144,0.1200000000000001,1.3636363636363638,3.1428571428571423,2.1428571428571437,-0.5714285714285714,-0.5714285714285714,0.7079646017698702,-1.5789473684210544,1.166666666666667,1.000000000000001
-0.1904761904761907,0.2799999999999998,0.9090909090909093,1.2857142857142854,3.523809523809525,-0.6428571428571429,-0.5952380952380952,-0.9026548672566398,-0.5263157894736848,2.2777777777777786,0.8750000000000004
-0.28571428571428603,1.88,-0.6363636363636365,-0.14285714285714296,-0.8571428571428577,0.42857142857142855,0.23809523809523808,0.11061946902653455,0.0,-0.38888888888888873,-0.31250000000000006
0.4761904761904763,-0.6400000000000001,0.4242424242424243,1.9999999999999993,1.4761904761904767,-0.14285714285714285,-0.35714285714285715,-0.5796460176991196,-0.42105263157894784,0.44444444444444436,1.1250000000000007
0.7619047619047619,0.20000000000000018,0.21212121212121215,0.28571428571428525,0.47619047619047616,1.5,0.6666666666666666,0.17699115044245528,-0.15789473684210661,0.6111111111111113,1.000000000000001
0.09523809523809491,0.14000000000000012,-0.24242424242424251,-0.4285714285714288,0.04761904761904768,-0.07142857142857142,-0.09523809523809523,0.17699115044245528,-0.05263157894736965,-0.16666666666666688,-0.7499999999999997
0.2857142857142856,-0.6799999999999999,0.4242424242424243,3.5714285714285707,-1.1428571428571435,-0.7857142857142857,-0.7142857142857143,0.2566371681415994,0.3684210526315782,0.2222222222222225,0.8750000000000004
0.14285714285714238,-0.76,0.4848484848484848,0.14285714285714232,0.9047619047619053,-0.7857142857142857,-0.7142857142857143,-0.7699115044247983,-0.21052631578947392,-0.38888888888888873,1.312500000000001
1.1428571428571432,-0.6799999999999999,0.787878787878788,0.8571428571428564,3.809523809523811,0.07142857142857142,0.8571428571428571,1.327433628318562,-0.6842105263157892,0.11111111111111124,-0.49999999999999944
2.571428571428572,-0.8800000000000001,1.484848484848485,0.8571428571428564,0.23809523809523842,0.6428571428571429,0.09523809523809523,0.796460176991147,-1.4210526315789478,0.33333333333333376,0.7500000000000009
0.5714285714285712,-1.04,0.24242424242424251,-0.2857142857142859,-0.38095238095238143,2.2142857142857144,0.6666666666666666,0.39380530973448263,0.6842105263157892,1.3333333333333337,0.0
-0.4285714285714288,0.1200000000000001,-0.5151515151515152,-0.2857142857142859,0.09523809523809536,-0.2857142857142857,-0.5476190476190477,-0.8893805309734655,0.6315789473684218,-0.16666666666666688,0.8125000000000007
-0.4761904761904763,-0.08000000000000007,-0.4848484848484849,0.14285714285714232,-0.23809523809523842,-0.14285714285714285,-0.21428571428571427,-0.3982300884955735,0.5789473684210521,-0.2222222222222225,0.0
0.23809523809523814,0.20000000000000018,-0.6666666666666667,-0.2857142857142859,0.14285714285714304,-0.2857142857142857,-0.40476190476190477,0.3539823008849597,-0.47368421052631515,-1.0000000000000002,-0.37499999999999983
0.5714285714285712,1.1400000000000001,-0.787878787878788,0.5714285714285712,0.80952380952381,-0.21428571428571427,-0.30952380952380953,1.1504424778760576,0.21052631578947392,1.166666666666667,-0.49999999999999944
-0.3809523809523814,0.7199999999999998,-0.6666666666666667,-0.14285714285714296,-0.5238095238095238,0.35714285714285715,-0.2857142857142857,0.14159292035397403,0.6842105263157892,0.2777777777777781,-0.24999999999999917
